length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,web_traffic,google_index,page_rank
133,15,0,2,0,0,1,2,0,3,0,0,0,6,0,1,0,0,0,0,1,1,0,0,0,0.12030075187969924,0.0,0,0,0,0,0,3,0,0,1,0,0,0,19,6,1,3,1,25,7,25,5.947368421052632,4.333333333333333,6.333333333333333,0,0,0,0,0,0,0,-1,8
74,15,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,0,0.05405405405405406,0.0,0,0,0,0,0,2,0,0,1,0,0,0,11,4,1,3,1,21,7,21,5.636363636363637,4.333333333333333,6.285714285714286,1,0,0,0,0,0,0,-1,8
129,15,0,2,0,0,1,2,0,3,0,0,0,6,0,1,0,0,0,0,1,1,0,0,0,0.15503875968992248,0.0,0,0,0,0,0,3,0,0,1,0,0,0,18,10,1,3,1,25,7,25,6.111111111111111,4.333333333333333,6.571428571428571,0,0,0,0,0,0,0,-1,8
75,24,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.25333333333333335,0.041666666666666664,0,0,0,0,0,2,1,0,0,0,1,0,9,4,1,3,1,25,8,25,7.111111111111111,5.25,9.5,0,0,0,0,0,0,0,-1,4
76,25,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.2894736842105263,0.08,0,0,0,0,0,2,1,0,0,0,1,0,9,2,1,3,1,25,8,25,7.222222222222222,5.5,9.5,0,0,0,0,0,0,0,-1,4
75,24,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.29333333333333333,0.041666666666666664,0,0,0,0,0,2,1,0,0,0,1,0,9,4,1,3,1,25,8,25,7.111111111111111,5.25,9.5,0,0,0,0,0,0,0,-1,4
75,24,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.30666666666666664,0.041666666666666664,0,0,0,0,0,2,1,0,0,0,1,0,9,4,1,3,1,25,8,25,7.111111111111111,5.25,9.5,0,0,0,0,0,0,0,-1,4
75,24,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.37333333333333335,0.041666666666666664,0,0,0,0,0,2,1,0,0,0,1,0,9,4,1,3,1,25,8,25,7.111111111111111,5.25,9.5,0,0,0,0,0,0,0,-1,4
75,24,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.21333333333333335,0.041666666666666664,0,0,0,0,0,2,1,0,0,0,1,0,9,2,1,3,1,25,8,25,7.111111111111111,5.25,9.5,0,0,0,0,0,0,0,-1,4
76,25,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.3684210526315789,0.08,0,0,0,0,0,2,1,0,0,0,1,0,9,4,1,3,1,25,8,25,7.222222222222222,5.5,9.5,0,0,0,0,0,0,0,-1,4
76,25,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.2894736842105263,0.08,0,0,0,0,0,2,1,0,0,0,1,0,9,3,1,3,1,25,8,25,7.222222222222222,5.5,9.5,0,0,0,0,0,0,0,-1,4
75,24,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.36,0.041666666666666664,0,0,0,0,0,2,1,0,0,0,1,0,9,3,1,3,1,25,8,25,7.111111111111111,5.25,9.5,0,0,0,0,0,0,0,-1,4
75,24,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.25333333333333335,0.041666666666666664,0,0,0,0,0,2,1,0,0,0,1,0,9,5,1,3,1,25,8,25,7.111111111111111,5.25,9.5,0,0,0,0,0,0,0,-1,4
75,24,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.3466666666666667,0.041666666666666664,0,0,0,0,0,2,1,0,0,0,1,0,9,3,1,3,1,25,8,25,7.111111111111111,5.25,9.5,0,0,0,0,0,0,0,-1,4
75,24,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.25333333333333335,0.041666666666666664,0,0,0,0,0,2,1,0,0,0,1,0,9,2,1,3,1,25,8,25,7.111111111111111,5.25,9.5,0,0,0,0,0,0,0,-1,4
75,24,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.21333333333333335,0.041666666666666664,0,0,0,0,0,2,1,0,0,0,1,0,9,2,1,3,1,25,8,25,7.111111111111111,5.25,9.5,0,0,0,0,0,0,0,-1,4
75,24,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.29333333333333333,0.041666666666666664,0,0,0,0,0,2,1,0,0,0,1,0,9,3,1,3,1,25,8,25,7.111111111111111,5.25,9.5,0,0,0,0,0,0,0,-1,4
75,24,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.3333333333333333,0.041666666666666664,0,0,0,0,0,2,1,0,0,0,1,0,9,5,1,3,1,25,8,25,7.111111111111111,5.25,9.5,0,0,0,0,0,0,0,-1,4
76,25,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.32894736842105265,0.08,0,0,0,0,0,2,1,0,0,0,1,0,9,1,1,3,1,25,8,25,7.222222222222222,5.5,9.5,0,0,0,0,0,0,0,-1,4
76,25,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.35526315789473684,0.08,0,0,0,0,0,2,1,0,0,0,1,0,9,3,1,3,1,25,8,25,7.222222222222222,5.5,9.5,0,0,0,0,0,0,0,-1,4
76,25,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.35526315789473684,0.08,0,0,0,0,0,2,1,0,0,0,1,0,9,1,1,3,1,25,8,25,7.222222222222222,5.5,9.5,0,0,0,0,0,0,0,-1,4
39,30,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,2,2,2,0,9,9,0,5.166666666666667,5.2,0.0,0,0,0,0,0,0,0,-1,3
37,28,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,5,3,3,3,0,11,11,0,6.0,6.25,0.0,0,0,0,0,0,0,0,-1,1
30,21,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,2,2,0,18,18,0,8.333333333333334,10.0,0.0,0,0,0,0,0,0,0,-1,0
36,21,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,2,2,2,18,18,3,6.0,10.0,2.5,0,0,0,0,0,0,0,-1,0
133,23,1,2,1,0,1,2,0,3,2,0,0,5,0,1,0,2,0,0,0,1,0,0,0,0.16541353383458646,0.0,0,0,0,0,0,2,1,0,0,0,1,0,16,4,1,2,1,32,9,32,7.25,5.0,8.272727272727273,0,0,0,0,0,0,0,-1,4
67,27,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,1,0,2,1,1,0,0,0,0,9,4,2,2,3,12,12,10,6.222222222222222,6.0,6.75,2,0,0,0,0,0,0,-1,0
72,13,0,1,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,10,1,2,3,2,12,9,12,6.1,6.0,6.285714285714286,1,0,0,0,0,0,0,-1,1
55,46,0,2,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,8,4,1,1,0,17,17,0,5.625,5.714285714285714,0.0,0,0,0,0,0,0,0,-1,4
38,29,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0.02631578947368421,0.034482758620689655,0,0,0,0,0,2,1,0,0,0,0,0,5,6,3,3,0,10,10,0,6.2,6.5,0.0,0,0,0,0,0,2,0,-1,0
64,29,0,2,1,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,0,0,0,0,0,0.0625,0.06896551724137931,0,0,0,0,0,3,1,0,0,0,0,0,9,2,2,2,4,14,14,9,6.0,6.5,5.75,0,0,0,0,0,0,0,-1,5
55,46,1,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.23636363636363636,0.2826086956521739,0,0,0,0,1,2,0,0,0,0,0,0,6,4,2,2,0,14,14,0,7.833333333333333,8.4,0.0,0,0,0,0,0,0,0,-1,5
29,17,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,2,2,2,8,8,2,4.4,5.0,2.0,0,0,0,0,0,0,0,-1,5
176,28,1,2,0,0,1,0,0,1,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.17045454545454544,0.0,0,0,0,0,0,3,0,0,0,0,0,0,12,9,1,2,1,53,14,53,13.5,8.666666666666666,16.375,1,0,0,0,0,0,0,-1,3
31,22,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,5,2,3,3,0,9,9,0,4.8,4.75,0.0,0,0,0,0,0,2,0,-1,4
84,15,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0.14285714285714285,0.0,0,0,0,0,0,2,1,0,0,0,0,0,9,4,1,3,1,28,6,28,8.222222222222221,4.333333333333333,11.2,0,0,0,0,0,0,0,-1,10
84,15,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0.13095238095238096,0.0,0,0,0,0,0,2,1,0,0,0,0,0,9,3,1,3,1,36,6,36,8.222222222222221,4.333333333333333,11.2,0,0,0,0,0,0,0,-1,10
84,15,0,2,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0.15476190476190477,0.0,0,0,0,0,0,2,1,0,0,0,0,0,9,2,1,3,1,29,6,29,8.222222222222221,4.333333333333333,11.2,0,0,0,0,0,0,0,-1,10
84,15,0,2,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0.11904761904761904,0.0,0,0,0,0,0,2,0,0,0,0,0,0,8,2,1,3,1,44,6,44,9.375,4.333333333333333,14.25,0,0,0,0,0,0,0,-1,10
84,15,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0.07142857142857142,0.0,0,0,0,0,0,2,0,0,0,0,0,0,10,2,1,3,1,17,6,17,7.3,4.333333333333333,9.166666666666666,0,0,0,0,0,0,0,-1,10
46,7,0,2,0,0,1,0,0,1,0,0,0,6,0,2,0,0,0,0,0,0,1,1,0,0.043478260869565216,0.0,0,0,1,0,0,3,1,0,0,0,0,0,11,2,1,1,1,6,2,6,2.909090909090909,1.6666666666666667,3.142857142857143,0,0,0,0,0,2,0,-1,1
46,7,0,2,0,0,1,0,0,1,0,0,0,6,0,2,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,1,0,0,3,1,0,0,0,0,0,11,2,1,1,1,6,2,6,2.909090909090909,1.6666666666666667,3.142857142857143,0,0,0,0,0,2,0,-1,1
89,43,1,2,1,0,1,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.3258426966292135,0.5813953488372093,0,0,0,0,0,3,1,0,0,0,0,0,8,4,2,2,4,32,32,23,9.875,10.0,11.333333333333334,0,0,0,0,0,0,0,-1,3
62,43,1,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.3548387096774194,0.5116279069767442,0,0,0,0,0,3,1,0,0,0,0,0,7,2,2,2,4,32,32,5,7.714285714285714,10.0,4.5,0,0,0,0,0,0,0,-1,3
20,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2,2,5,5,3,5,3.75,2.5,5.0,0,0,0,0,0,0,0,-1,5
20,6,0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.05,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2,2,5,5,3,5,3.75,2.5,5.0,0,0,0,0,0,0,0,-1,5
30,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,2,3,3,0,10,10,0,6.0,6.333333333333333,0.0,0,0,0,0,0,0,0,-1,4
20,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.05,0.0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1,2,1,5,3,3,2.8,2.5,2.0,0,0,0,0,0,0,0,-1,5
42,33,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.09090909090909091,0,0,0,0,0,2,0,0,0,0,0,0,6,3,3,3,0,8,8,0,5.666666666666667,5.8,0.0,0,0,0,0,0,0,0,-1,4
23,4,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.043478260869565216,0.0,0,0,0,0,0,1,0,0,1,0,1,0,4,1,1,1,10,10,2,10,4.5,1.5,10.0,0,0,0,0,0,0,0,-1,8
51,20,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,9,4,2,3,2,12,12,5,4.444444444444445,6.0,3.4,0,0,0,0,0,0,0,-1,1
74,18,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,11,3,2,3,2,14,14,8,5.545454545454546,8.5,4.875,1,0,0,0,0,0,0,-1,3
49,18,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0.16326530612244897,0.0,0,0,0,0,0,1,1,0,0,0,2,0,7,2,2,3,2,14,14,8,5.714285714285714,8.5,4.5,0,0,0,0,0,0,0,-1,3
44,16,0,1,1,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.18181818181818182,0.0,0,0,0,0,0,2,1,0,0,0,0,0,7,5,2,2,4,8,7,8,5.142857142857143,4.666666666666667,5.666666666666667,0,0,0,0,0,0,0,-1,0
28,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.07142857142857142,0.0,0,0,0,0,0,1,0,0,1,0,0,0,4,1,3,3,8,8,7,8,5.75,5.0,8.0,0,0,0,0,0,0,0,-1,8
42,16,0,1,1,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0,0,0,0,0,2,1,0,0,0,0,0,7,2,2,2,4,7,7,6,4.857142857142857,4.666666666666667,5.0,0,0,0,0,0,0,0,-1,0
28,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.17857142857142858,0.0,0,0,0,0,0,1,0,0,1,0,1,0,4,1,3,3,8,8,7,8,5.75,5.0,8.0,0,0,0,0,0,0,0,-1,8
20,7,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,2,2,4,5,4,4,3.75,3.0,4.0,0,0,0,0,0,0,0,-1,5
28,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.03571428571428571,0.0,0,0,0,0,0,1,0,0,1,0,1,0,4,1,3,3,8,8,7,8,5.75,5.0,8.0,0,0,0,0,0,0,0,-1,8
36,29,1,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.19444444444444445,0.2413793103448276,0,0,0,0,0,2,0,1,0,0,0,0,5,4,2,2,0,13,13,0,6.0,6.5,0.0,0,0,0,0,0,0,0,-1,0
44,37,1,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.1590909090909091,0.1891891891891892,0,0,0,0,0,2,0,1,0,0,0,0,5,4,2,2,0,15,15,0,7.6,8.5,0.0,0,0,0,0,0,0,0,-1,0
36,27,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,5,2,3,3,0,9,9,0,5.8,6.0,0.0,0,0,0,0,0,0,0,-1,3
52,43,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.057692307692307696,0.06976744186046512,0,0,0,0,0,2,0,0,0,0,0,0,4,7,3,3,0,32,32,0,11.5,13.666666666666666,0.0,0,0,0,0,0,0,0,-1,7
53,44,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,3,3,0,33,33,0,11.75,14.0,0.0,0,0,0,0,0,0,0,-1,7
35,26,1,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.3142857142857143,0.4230769230769231,0,0,0,0,1,2,0,0,0,0,0,0,4,3,3,3,0,15,15,0,7.25,8.0,0.0,0,0,0,0,0,0,0,-1,7
36,29,1,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.19444444444444445,0.2413793103448276,0,0,0,0,0,2,0,1,0,0,0,0,5,2,2,2,0,13,13,0,6.0,6.5,0.0,0,0,0,0,0,0,0,-1,0
33,24,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,5,2,2,2,0,9,9,0,5.2,5.25,0.0,0,0,0,0,0,0,0,-1,3
44,37,1,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.1590909090909091,0.1891891891891892,0,0,0,0,0,2,0,1,0,0,0,0,5,2,2,2,0,15,15,0,7.6,8.5,0.0,0,0,0,0,0,0,0,-1,0
47,12,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0425531914893617,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,2,2,2,3,22,4,22,6.666666666666667,3.3333333333333335,12.5,0,0,0,0,0,0,0,-1,7
47,12,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0425531914893617,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,2,2,2,3,12,4,12,5.571428571428571,3.3333333333333335,8.0,0,0,0,0,0,0,0,-1,7
69,26,1,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.2318840579710145,0.0,0,0,0,0,0,2,0,1,0,0,0,0,8,3,3,3,4,16,11,16,7.5,8.0,7.75,0,0,0,0,0,0,0,-1,0
46,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,5,4,3,3,11,11,11,11,8.0,8.0,11.0,0,0,0,0,0,0,0,-1,0
52,19,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.019230769230769232,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,1,3,1,17,8,17,6.285714285714286,5.666666666666667,7.333333333333333,0,0,0,0,0,0,0,-1,5
54,21,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.09259259259259259,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,1,3,1,17,10,17,6.571428571428571,6.333333333333333,7.333333333333333,0,0,0,0,0,0,0,-1,5
47,12,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.10638297872340426,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,3,2,2,3,22,4,22,6.666666666666667,3.3333333333333335,12.5,0,0,0,0,0,0,0,-1,7
47,12,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.1276595744680851,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,4,2,2,3,13,4,13,5.571428571428571,3.3333333333333335,8.0,0,0,0,0,0,0,0,-1,7
47,12,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.06382978723404255,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,2,2,2,3,14,4,14,5.571428571428571,3.3333333333333335,8.0,0,0,0,0,0,0,0,-1,7
42,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,5,2,3,3,7,11,11,7,7.2,8.0,7.0,0,0,0,0,0,0,0,-1,0
51,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,7,2,3,3,3,11,11,7,6.142857142857143,8.0,4.666666666666667,0,0,0,0,0,0,0,-1,0
51,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,7,3,3,3,3,11,11,7,6.142857142857143,8.0,4.666666666666667,0,0,0,0,0,0,0,-1,0
65,26,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,1,1,0,0,0,0,9,2,3,3,3,11,11,7,6.111111111111111,8.0,5.2,0,0,0,0,0,0,0,-1,0
109,26,1,2,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.3486238532110092,0.0,0,0,0,0,0,2,1,1,0,0,0,0,11,5,3,3,4,16,11,16,8.818181818181818,8.0,9.714285714285714,1,0,0,0,0,0,0,-1,0
92,26,1,2,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.2391304347826087,0.0,0,0,0,0,0,2,1,1,0,0,0,0,10,3,3,3,4,16,11,16,8.1,8.0,8.666666666666666,1,0,0,0,0,0,0,-1,0
45,26,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,1,1,0,0,0,0,6,2,3,3,3,11,11,5,6.166666666666667,8.0,4.0,0,0,0,0,0,0,0,-1,0
43,15,1,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0.3488372093023256,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,6,3,3,3,15,7,15,6.0,4.333333333333333,9.0,0,0,0,0,0,0,0,-1,7
42,14,1,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.35714285714285715,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,4,2,2,3,15,7,15,5.833333333333333,4.0,9.0,0,0,0,0,0,0,0,-1,7
43,15,1,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0.3488372093023256,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,5,3,3,3,15,7,15,6.0,4.333333333333333,9.0,0,0,0,0,0,0,0,-1,7
42,14,1,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.35714285714285715,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,3,2,2,3,15,7,15,5.833333333333333,4.0,9.0,0,0,0,0,0,0,0,-1,7
42,14,1,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.35714285714285715,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,3,2,2,3,15,7,15,5.833333333333333,4.0,9.0,0,0,0,0,0,0,0,-1,7
42,14,1,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.35714285714285715,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,2,2,2,3,15,7,15,5.833333333333333,4.0,9.0,0,0,0,0,0,0,0,-1,7
42,14,1,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.35714285714285715,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,5,2,2,3,15,7,15,5.833333333333333,4.0,9.0,0,0,0,0,0,0,0,-1,7
42,14,1,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.35714285714285715,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,2,2,2,3,15,7,15,5.833333333333333,4.0,9.0,0,0,0,0,0,0,0,-1,7
60,28,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.13333333333333333,0.14285714285714285,0,0,0,0,0,3,1,0,0,0,0,0,7,1,3,3,23,23,7,23,7.428571428571429,4.8,23.0,0,0,0,0,0,2,0,-1,4
59,21,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.13559322033898305,0.047619047619047616,0,0,0,0,0,2,1,0,0,0,0,0,7,1,3,3,12,16,7,16,7.285714285714286,4.5,14.0,0,0,0,0,0,2,0,-1,4
76,25,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.3157894736842105,0.08,0,0,0,0,0,2,1,0,0,0,1,0,9,3,1,3,1,25,8,25,7.222222222222222,5.5,9.5,0,0,0,0,0,0,0,-1,4
27,12,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,4,4,6,7,7,6,5.5,5.5,6.0,0,0,0,0,0,0,0,-1,4
27,12,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,4,4,6,7,7,6,5.5,5.5,6.0,0,0,0,0,0,0,0,-1,4
27,12,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.037037037037037035,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,4,4,6,7,7,6,5.5,5.5,6.0,0,0,0,0,0,0,0,-1,4
