num_links,num_forms,num_inputs,num_scripts,num_iframes,has_login,num_meta,text_length,has_password_field,has_https_links,external_script_ratio,external_links_ratio,has_sensitive_keywords,num_exclamations,num_uppercase_words,avg_link_length,num_divs,num_images,num_inline_styles,num_css_files,num_external_css,url,error
13.0,1.0,3.0,2.0,0.0,1.0,2.0,389.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,18.0,1.0,0.0,1.0,0.0,,
13.0,1.0,3.0,2.0,0.0,1.0,2.0,389.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,18.0,1.0,0.0,1.0,0.0,,
0.0,0.0,0.0,4.0,0.0,0.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,
0.0,0.0,0.0,4.0,0.0,0.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,
2.0,1.0,2.0,2.0,0.0,1.0,2.0,157.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,,
3.0,0.0,0.0,4.0,1.0,0.0,16.0,110.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,186.66666666666666,14.0,0.0,1.0,2.0,1.0,,
3.0,0.0,0.0,4.0,1.0,0.0,16.0,110.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,186.66666666666666,14.0,0.0,1.0,2.0,1.0,,
0.0,0.0,0.0,2.0,0.0,0.0,2.0,47.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,
7.0,0.0,0.0,18.0,0.0,1.0,18.0,14899.0,0.0,1.0,1.0,1.0,1.0,1.0,87.0,61.0,9.0,0.0,16.0,3.0,3.0,,
3.0,0.0,2.0,29.0,1.0,0.0,17.0,406.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,2.0,162.0,194.0,0.0,36.0,1.0,0.0,,
3.0,0.0,2.0,30.0,1.0,0.0,15.0,338.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,162.0,190.0,0.0,34.0,2.0,1.0,,
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
17.0,1.0,10.0,6.0,0.0,0.0,4.0,180.0,0.0,1.0,0.0,0.5882352941176471,0.0,0.0,0.0,34.588235294117645,10.0,1.0,11.0,0.0,0.0,,
17.0,1.0,10.0,6.0,0.0,0.0,4.0,180.0,0.0,1.0,0.0,0.5882352941176471,0.0,0.0,0.0,34.588235294117645,10.0,1.0,11.0,0.0,0.0,,
2.0,5.0,90.0,7.0,0.0,0.0,6.0,2042.0,1.0,0.0,0.8333333333333334,0.0,1.0,1.0,3.0,1.0,149.0,96.0,0.0,0.0,0.0,,
2.0,5.0,90.0,7.0,0.0,0.0,6.0,2042.0,1.0,0.0,0.8333333333333334,0.0,1.0,1.0,3.0,1.0,149.0,96.0,0.0,0.0,0.0,,
10.0,5.0,7.0,24.0,1.0,1.0,13.0,842.0,1.0,1.0,1.0,0.7,1.0,0.0,18.0,49.25,100.0,1.0,5.0,0.0,0.0,,
0.0,0.0,0.0,1.0,0.0,0.0,3.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,,
0.0,0.0,0.0,1.0,0.0,0.0,3.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,,
0.0,0.0,0.0,10.0,1.0,0.0,2.0,33.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,,
24.0,0.0,0.0,16.0,0.0,0.0,3.0,1872.0,0.0,1.0,1.0,0.9583333333333334,1.0,0.0,3.0,44.125,92.0,9.0,13.0,3.0,1.0,,
24.0,0.0,0.0,16.0,0.0,0.0,3.0,1872.0,0.0,1.0,1.0,0.9583333333333334,1.0,0.0,3.0,44.125,92.0,9.0,13.0,3.0,1.0,,
24.0,0.0,0.0,16.0,0.0,0.0,3.0,1872.0,0.0,1.0,1.0,0.9583333333333334,1.0,0.0,3.0,44.125,92.0,9.0,13.0,3.0,1.0,,
24.0,0.0,0.0,16.0,0.0,0.0,3.0,1872.0,0.0,1.0,1.0,0.9583333333333334,1.0,0.0,3.0,44.125,92.0,9.0,13.0,3.0,1.0,,
35.0,0.0,2.0,138.0,1.0,0.0,47.0,1901.0,0.0,1.0,0.9572649572649573,0.4,1.0,10.0,16.0,29.26923076923077,178.0,19.0,14.0,36.0,36.0,,
24.0,0.0,0.0,16.0,0.0,0.0,3.0,1872.0,0.0,1.0,1.0,0.9583333333333334,1.0,0.0,3.0,44.125,92.0,9.0,13.0,3.0,1.0,,
6.0,0.0,0.0,4.0,1.0,1.0,5.0,424.0,0.0,1.0,0.0,0.6666666666666666,1.0,0.0,4.0,26.166666666666668,12.0,0.0,5.0,4.0,1.0,,
2.0,0.0,0.0,0.0,0.0,0.0,2.0,184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,50.0,1.0,2.0,10.0,0.0,0.0,,
116.0,1.0,5.0,13.0,0.0,0.0,16.0,5214.0,0.0,1.0,0.0,0.0603448275862069,1.0,0.0,7.0,20.094827586206897,114.0,0.0,1.0,8.0,0.0,,
14.0,2.0,9.0,25.0,0.0,1.0,7.0,281.0,0.0,1.0,0.1,0.07142857142857142,1.0,0.0,2.0,12.846153846153847,52.0,2.0,13.0,12.0,0.0,,
6.0,2.0,12.0,26.0,0.0,1.0,7.0,187.0,0.0,1.0,0.1,0.16666666666666666,1.0,0.0,3.0,14.2,55.0,1.0,19.0,11.0,0.0,,
5.0,2.0,12.0,6.0,0.0,0.0,16.0,681.0,0.0,1.0,0.0,0.8,0.0,0.0,12.0,34.0,92.0,0.0,4.0,0.0,0.0,,
8.0,2.0,10.0,30.0,0.0,1.0,9.0,245.0,0.0,1.0,0.07142857142857142,0.125,1.0,0.0,0.0,14.2,63.0,4.0,18.0,8.0,0.0,,
5.0,1.0,8.0,28.0,0.0,1.0,8.0,155.0,0.0,1.0,0.07692307692307693,0.2,1.0,0.0,0.0,34.0,61.0,3.0,25.0,8.0,0.0,,
1.0,1.0,2.0,56.0,0.0,1.0,16.0,136.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,203.0,58.0,3.0,4.0,0.0,0.0,,
7.0,2.0,10.0,26.0,0.0,1.0,7.0,135.0,0.0,1.0,0.1,0.14285714285714285,1.0,0.0,0.0,12.0,48.0,1.0,12.0,11.0,0.0,,
6.0,2.0,10.0,26.0,0.0,1.0,7.0,135.0,0.0,1.0,0.1,0.16666666666666666,1.0,0.0,0.0,14.2,63.0,1.0,32.0,11.0,0.0,,
0.0,0.0,0.0,26.0,0.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
6.0,0.0,1.0,25.0,0.0,1.0,16.0,269.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,2.0,19.833333333333332,127.0,2.0,35.0,4.0,4.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,98.0,0.0,1.0,3.0,36.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,42.0,0.0,0.0,22.0,83.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,2.0,,
0.0,0.0,0.0,98.0,0.0,1.0,3.0,36.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,42.0,0.0,0.0,20.0,83.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,2.0,,
0.0,0.0,0.0,98.0,0.0,1.0,3.0,36.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,98.0,0.0,1.0,3.0,36.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,1.0,0.0,0.0,16.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,
7.0,1.0,2.0,5.0,0.0,1.0,11.0,228.0,0.0,1.0,1.0,0.8571428571428571,1.0,0.0,0.0,36.857142857142854,44.0,0.0,0.0,0.0,0.0,,
72.0,1.0,4.0,10.0,0.0,0.0,12.0,1930.0,0.0,1.0,0.16666666666666666,0.2638888888888889,1.0,0.0,16.0,32.59722222222222,88.0,9.0,0.0,2.0,0.0,,
187.0,0.0,1.0,23.0,1.0,0.0,63.0,9840.0,0.0,1.0,0.75,0.8128342245989305,1.0,1.0,29.0,72.36898395721926,244.0,84.0,6.0,5.0,5.0,,
187.0,0.0,1.0,23.0,1.0,0.0,63.0,9840.0,0.0,1.0,0.75,0.8128342245989305,1.0,1.0,29.0,72.36898395721926,244.0,84.0,6.0,5.0,5.0,,
34.0,1.0,8.0,34.0,0.0,1.0,6.0,3456.0,0.0,1.0,1.0,0.6764705882352942,1.0,0.0,9.0,42.67741935483871,214.0,10.0,17.0,16.0,16.0,,
3.0,1.0,11.0,21.0,0.0,0.0,2.0,3207.0,0.0,1.0,0.05263157894736842,0.6666666666666666,1.0,0.0,9.0,51.5,134.0,7.0,0.0,2.0,0.0,,
0.0,0.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
187.0,0.0,1.0,23.0,1.0,0.0,63.0,9840.0,0.0,1.0,0.75,0.8128342245989305,1.0,1.0,29.0,72.36898395721926,244.0,84.0,6.0,5.0,5.0,,
187.0,0.0,1.0,23.0,1.0,0.0,63.0,9840.0,0.0,1.0,0.75,0.8128342245989305,1.0,1.0,29.0,72.36898395721926,244.0,84.0,6.0,5.0,5.0,,
187.0,0.0,1.0,23.0,1.0,0.0,63.0,9840.0,0.0,1.0,0.75,0.8128342245989305,1.0,1.0,29.0,72.36898395721926,244.0,84.0,6.0,5.0,5.0,,
187.0,0.0,1.0,23.0,1.0,0.0,63.0,9840.0,0.0,1.0,0.75,0.8128342245989305,1.0,1.0,29.0,72.36898395721926,244.0,84.0,6.0,5.0,5.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,
0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,
0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,
3.0,1.0,3.0,13.0,0.0,1.0,8.0,245.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,1.0,38.333333333333336,15.0,1.0,3.0,1.0,0.0,,
0.0,0.0,0.0,12.0,0.0,1.0,17.0,9.0,0.0,0.0,0.875,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,5.0,,
187.0,0.0,1.0,23.0,1.0,0.0,63.0,9840.0,0.0,1.0,0.75,0.8128342245989305,1.0,1.0,29.0,72.36898395721926,244.0,84.0,6.0,5.0,5.0,,
187.0,0.0,1.0,23.0,1.0,0.0,63.0,9840.0,0.0,1.0,0.75,0.8128342245989305,1.0,1.0,29.0,72.36898395721926,244.0,84.0,6.0,5.0,5.0,,
187.0,0.0,1.0,23.0,1.0,0.0,63.0,9840.0,0.0,1.0,0.75,0.8128342245989305,1.0,1.0,29.0,72.36898395721926,244.0,84.0,6.0,5.0,5.0,,
187.0,0.0,1.0,23.0,1.0,0.0,63.0,9840.0,0.0,1.0,0.75,0.8128342245989305,1.0,1.0,29.0,72.36898395721926,244.0,84.0,6.0,5.0,5.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,1.0,4.0,3.0,0.0,1.0,3.0,253.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,17.0,3.0,2.0,5.0,0.0,,
25.0,1.0,11.0,4.0,0.0,1.0,5.0,974.0,1.0,0.0,1.0,0.0,1.0,1.0,29.0,59.90909090909091,66.0,4.0,8.0,2.0,0.0,,
0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,
0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,
0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
3.0,1.0,4.0,4.0,0.0,0.0,3.0,294.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,18.0,8.0,13.0,8.0,1.0,0.0,,
0.0,0.0,0.0,2.0,0.0,0.0,0.0,86.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
26.0,1.0,10.0,21.0,0.0,0.0,12.0,3204.0,0.0,1.0,1.0,0.9615384615384616,0.0,2.0,23.0,49.80769230769231,34.0,0.0,12.0,2.0,2.0,,
1.0,1.0,2.0,0.0,0.0,0.0,2.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,,
1.0,0.0,0.0,1.0,1.0,0.0,1.0,185.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,6.0,0.0,1.0,0.0,0.0,,
,,,,,,,,,,,,,,,,,,,,,https://resgatepersonalizadodepontos.com,"HTTPSConnectionPool(host='resgatepersonalizadodepontos.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7cb5bcc74fe0>: Failed to resolve 'resgatepersonalizadodepontos.com' ([Errno -5] No address associated with hostname)""))"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
90.0,0.0,1.0,4.0,1.0,0.0,11.0,2112.0,0.0,1.0,0.0,1.0,0.0,0.0,28.0,42.7,279.0,1.0,114.0,4.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
3.0,0.0,1.0,49.0,0.0,1.0,14.0,140.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,36.666666666666664,22.0,3.0,8.0,11.0,11.0,,
3.0,0.0,1.0,49.0,0.0,1.0,14.0,165.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,35.333333333333336,22.0,3.0,8.0,11.0,11.0,,
1.0,1.0,2.0,62.0,0.0,1.0,17.0,284.0,0.0,1.0,1.0,1.0,1.0,0.0,9.0,203.0,84.0,1.0,24.0,0.0,0.0,,
6.0,1.0,3.0,7.0,0.0,0.0,16.0,590.0,0.0,1.0,0.2,0.3333333333333333,0.0,0.0,6.0,17.5,55.0,2.0,3.0,0.0,0.0,,
1.0,0.0,0.0,6.0,0.0,0.0,4.0,170.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,102.0,4.0,2.0,1.0,3.0,0.0,,
0.0,0.0,0.0,20.0,0.0,0.0,14.0,128.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,,
24.0,0.0,0.0,16.0,0.0,0.0,3.0,1872.0,0.0,1.0,1.0,0.9583333333333334,1.0,0.0,3.0,44.125,92.0,9.0,13.0,3.0,1.0,,
1.0,1.0,2.0,0.0,0.0,0.0,2.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,,
0.0,1.0,3.0,3.0,0.0,1.0,2.0,177.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,27.0,1.0,4.0,2.0,0.0,,
2.0,0.0,0.0,7.0,0.0,0.0,9.0,231.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,15.0,1.0,0.0,1.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20.0,1.0,2.0,1.0,7.0,1.0,3.0,589.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,32.0,6.0,18.0,0.0,0.0,,
20.0,1.0,2.0,1.0,7.0,1.0,3.0,589.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,32.0,6.0,18.0,0.0,0.0,,
20.0,1.0,2.0,1.0,7.0,1.0,3.0,589.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,32.0,6.0,18.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,8.0,0.0,1.0,2.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1.0,0.0,1.0,13.0,0.0,0.0,12.0,175.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,127.0,139.0,0.0,10.0,3.0,3.0,,
0.0,0.0,0.0,12.0,0.0,1.0,18.0,7.0,0.0,0.0,0.875,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,5.0,,
0.0,0.0,0.0,12.0,0.0,1.0,17.0,14.0,0.0,0.0,0.875,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,5.0,,
0.0,0.0,0.0,12.0,0.0,1.0,18.0,7.0,0.0,0.0,0.875,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,5.0,,
0.0,0.0,0.0,12.0,0.0,1.0,17.0,9.0,0.0,0.0,0.875,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,5.0,,
0.0,0.0,0.0,12.0,0.0,1.0,17.0,9.0,0.0,0.0,0.875,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,5.0,,
0.0,1.0,2.0,6.0,0.0,1.0,6.0,115.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,,
0.0,0.0,0.0,2.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,0.0,3.0,1.0,0.0,,
0.0,1.0,2.0,7.0,0.0,0.0,1.0,107.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,3.0,2.0,2.0,,
0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,4.0,0.0,0.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,
0.0,0.0,0.0,4.0,0.0,0.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,
0.0,0.0,0.0,4.0,0.0,0.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,
0.0,0.0,0.0,4.0,0.0,0.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,
0.0,0.0,0.0,4.0,0.0,0.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,
0.0,0.0,0.0,4.0,0.0,0.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,
4.0,0.0,3.0,1.0,0.0,0.0,2.0,1867.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,48.0,3.0,1.0,0.0,0.0,,
0.0,1.0,3.0,0.0,0.0,0.0,2.0,147.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,20.0,0.0,0.0,,
4.0,1.0,7.0,12.0,0.0,1.0,5.0,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,17.0,1.0,15.0,1.0,1.0,,
3.0,0.0,2.0,29.0,1.0,0.0,15.0,332.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,162.0,190.0,0.0,34.0,2.0,1.0,,
3.0,0.0,2.0,30.0,1.0,0.0,15.0,336.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,162.0,194.0,0.0,36.0,1.0,0.0,,
3.0,0.0,2.0,30.0,1.0,0.0,15.0,336.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,162.0,194.0,0.0,36.0,1.0,0.0,,
7.0,0.0,0.0,18.0,0.0,0.0,18.0,8715.0,0.0,1.0,1.0,1.0,1.0,2.0,49.0,67.85714285714286,9.0,0.0,16.0,3.0,3.0,,
7.0,0.0,0.0,18.0,0.0,1.0,18.0,14893.0,0.0,1.0,1.0,1.0,1.0,1.0,87.0,60.142857142857146,9.0,0.0,16.0,3.0,3.0,,
7.0,0.0,0.0,18.0,0.0,0.0,18.0,8680.0,0.0,1.0,1.0,1.0,1.0,1.0,87.0,60.142857142857146,9.0,0.0,16.0,3.0,3.0,,
7.0,0.0,0.0,18.0,0.0,1.0,18.0,10170.0,0.0,1.0,1.0,1.0,1.0,1.0,47.0,60.142857142857146,9.0,0.0,16.0,3.0,3.0,,
7.0,0.0,0.0,18.0,0.0,1.0,18.0,9335.0,0.0,1.0,1.0,1.0,1.0,1.0,61.0,60.142857142857146,9.0,0.0,16.0,3.0,3.0,,
7.0,0.0,0.0,18.0,0.0,0.0,18.0,9384.0,0.0,1.0,1.0,1.0,1.0,1.0,27.0,67.85714285714286,9.0,0.0,16.0,3.0,3.0,,
312.0,1.0,5.0,10.0,0.0,0.0,28.0,40857.0,0.0,1.0,1.0,0.08012820512820513,1.0,6.0,37.0,54.62179487179487,1084.0,121.0,22.0,1.0,1.0,,
312.0,1.0,5.0,10.0,0.0,0.0,28.0,40857.0,0.0,1.0,1.0,0.08012820512820513,1.0,6.0,37.0,54.62179487179487,1084.0,121.0,22.0,1.0,1.0,,
312.0,1.0,5.0,10.0,0.0,0.0,28.0,40857.0,0.0,1.0,1.0,0.08012820512820513,1.0,6.0,37.0,54.62179487179487,1084.0,121.0,22.0,1.0,1.0,,
0.0,0.0,0.0,3.0,0.0,0.0,1.0,33.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,,
0.0,0.0,0.0,3.0,0.0,0.0,1.0,33.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,,
2.0,5.0,90.0,7.0,0.0,0.0,6.0,2042.0,1.0,0.0,0.8333333333333334,0.0,1.0,1.0,3.0,1.0,149.0,96.0,0.0,0.0,0.0,,
2.0,5.0,90.0,7.0,0.0,0.0,6.0,2042.0,1.0,0.0,0.8333333333333334,0.0,1.0,1.0,3.0,1.0,149.0,96.0,0.0,0.0,0.0,,
2.0,5.0,90.0,7.0,0.0,0.0,6.0,2042.0,1.0,0.0,0.8333333333333334,0.0,1.0,1.0,3.0,1.0,149.0,96.0,0.0,0.0,0.0,,
2.0,5.0,90.0,7.0,0.0,0.0,6.0,2042.0,1.0,0.0,0.8333333333333334,0.0,1.0,1.0,3.0,1.0,149.0,96.0,0.0,0.0,0.0,,
24.0,0.0,0.0,16.0,0.0,0.0,3.0,1872.0,0.0,1.0,1.0,0.9583333333333334,1.0,0.0,3.0,44.125,92.0,9.0,13.0,3.0,1.0,,
24.0,0.0,0.0,16.0,0.0,0.0,3.0,1872.0,0.0,1.0,1.0,0.9583333333333334,1.0,0.0,3.0,44.125,92.0,9.0,13.0,3.0,1.0,,
0.0,0.0,0.0,24.0,0.0,0.0,24.0,1734.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,25.0,0.0,10.0,28.0,28.0,,
1.0,0.0,0.0,14.0,0.0,1.0,19.0,131.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,65.0,3.0,0.0,0.0,1.0,0.0,,
1.0,0.0,0.0,14.0,0.0,1.0,19.0,131.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,65.0,3.0,0.0,0.0,1.0,0.0,,
24.0,0.0,0.0,16.0,0.0,0.0,3.0,1872.0,0.0,1.0,1.0,0.9583333333333334,1.0,0.0,3.0,44.125,92.0,9.0,13.0,3.0,1.0,,
24.0,0.0,0.0,16.0,0.0,0.0,3.0,1872.0,0.0,1.0,1.0,0.9583333333333334,1.0,0.0,3.0,44.125,92.0,9.0,13.0,3.0,1.0,,
24.0,0.0,0.0,16.0,0.0,0.0,3.0,1872.0,0.0,1.0,1.0,0.9583333333333334,1.0,0.0,3.0,44.125,92.0,9.0,13.0,3.0,1.0,,
0.0,1.0,3.0,3.0,0.0,0.0,3.0,194.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,1.0,,
