length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,web_traffic,google_index,page_rank,status
24,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.083333333,0.0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,5,8,5,8,8,5,6.5,8.0,5.0,0,0,0,0,0,0,10656,1,6,phishing
56,15,0,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,1,0,0,0,7,2,3,8,3,8,8,7,5.1428571430000005,8.0,4.666666667,0,0,0,0,0,0,0,1,0,phishing
18,11,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,8,0,8,8,0,8.0,8.0,0.0,0,0,0,0,0,0,4139578,0,2,legitimate
47,18,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,4,3,3,4,10,10,9,6.4,6.5,6.333333333,0,0,0,0,0,0,684,0,6,legitimate
44,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,4,3,3,11,17,17,11,10.33333333,10.0,11.0,0,0,0,0,0,0,683,0,6,legitimate
25,13,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,2,7,7,2,3.333333333,4.0,2.0,1,0,0,0,0,0,14483,0,4,legitimate
58,15,0,5,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,2,0,0,0,1,0.103448276,0.0,0,0,0,0,0,3,0,1,0,0,0,0,9,9,3,3,3,8,3,8,4.333333333,3.0,5.0,0,0,0,0,0,0,20493,0,6,legitimate
267,213,0,14,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1,0.146067416,0.159624413,0,0,0,0,0,3,0,1,0,0,0,0,18,7,3,5,3,29,29,15,13.22222222,16.5,6.666666667,0,0,0,0,0,0,0,1,4,phishing
32,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,16,16,0,9.5,9.5,0.0,0,0,0,0,0,0,0,0,3,legitimate
85,20,0,5,0,0,0,0,0,0,2,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,13,6,1,3,1,12,12,8,4.769230769,7.5,4.272727273,2,0,0,0,0,0,0,1,2,phishing
30,13,1,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.333333333,0.7692307690000001,0,0,1,1,1,3,0,0,0,0,0,0,10,0,2,2,2,5,3,5,2.8,2.5,3.0,0,0,0,0,0,2,0,1,0,phishing
61,15,0,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.081967213,0.0,0,0,0,0,0,2,0,0,1,0,1,0,6,4,1,3,1,24,7,24,7.333333333,5.0,8.5,1,1,0,0,0,0,65,1,8,phishing
46,20,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,4,6,4,9,9,7,6.0,7.5,5.0,0,1,0,0,0,0,12,0,7,legitimate
66,15,0,2,2,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,10,4,2,5,2,8,5,8,4.5,5.0,4.375,3,0,0,0,0,0,0,1,0,phishing
81,47,0,5,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,0,0.024691358,0.0,0,0,1,0,0,3,0,0,1,0,0,0,7,2,1,1,3,30,30,11,8.857142857000001,10.0,7.333333333,0,0,0,0,0,0,0,1,5,phishing
40,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,4,3,3,7,17,17,7,9.0,10.0,7.0,0,0,0,0,0,0,682,0,6,legitimate
69,21,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,3,3,4,14,13,14,8.833333332999999,8.0,9.25,1,0,0,0,0,0,0,1,2,phishing
77,23,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.194805195,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,2,19,2,32,19,32,15.75,19.0,14.66666667,0,0,0,0,0,0,0,1,2,phishing
32,23,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,2,0,4,2,2,2,0,7,7,0,4.25,4.25,0.0,0,0,0,0,0,2,0,1,0,phishing
102,15,1,1,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.245098039,0.0,0,0,0,0,0,1,0,0,0,0,1,0,7,2,4,11,4,40,11,40,12.14285714,11.0,12.33333333,1,0,0,0,0,0,4716690,1,3,phishing
30,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,1022937,0,3,legitimate
29,8,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.068965517,0.25,0,0,0,0,0,2,0,0,0,0,0,0,4,1,2,4,2,4,4,4,3.5,4.0,3.333333333,0,0,0,0,0,0,34164,0,5,legitimate
38,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,3,12,3,12,12,5,5.75,12.0,3.666666667,1,0,0,0,0,0,5776915,1,3,phishing
346,26,1,2,6,0,0,0,0,0,5,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.161849711,0.0,0,0,0,0,0,2,1,0,0,0,0,0,16,10,1,1,2,75,12,75,20.0,6.666666667,23.07692308,1,0,0,0,0,0,0,1,0,phishing
26,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,5,5,0,8,8,0,6.5,6.5,0.0,0,0,0,0,0,0,599013,1,3,phishing
43,34,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,11,11,0,18,18,0,14.5,14.5,0.0,1,0,0,0,0,2,341948,1,1,phishing
19,11,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,2,2,0,4,4,0,3.0,3.0,0.0,0,0,0,0,0,0,0,1,0,phishing
47,29,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.063829787,0.034482759,0,0,0,0,0,3,0,0,1,0,0,0,5,4,1,1,10,12,12,10,6.4,5.5,10.0,0,0,0,0,0,0,0,1,5,phishing
110,13,0,1,2,0,1,0,0,2,2,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0.045454545,0.0,0,0,0,0,0,1,1,0,0,0,1,0,13,4,2,9,2,10,9,10,6.538461538,9.0,6.333333333,4,0,0,0,0,0,0,1,2,phishing
127,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.165354331,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,5707171,1,0,phishing
48,15,0,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.020833333,0.0,0,0,0,0,0,2,1,0,0,0,0,0,6,4,2,3,2,9,7,9,5.166666667,5.0,5.25,2,0,0,0,0,1,0,1,0,phishing
50,16,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.02,0.0,0,0,1,0,0,3,0,0,0,0,0,0,5,4,3,12,3,12,12,9,7.0,12.0,5.75,0,0,0,0,0,0,0,1,3,phishing
37,28,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,2,4,3,3,0,17,17,0,10.0,10.0,0.0,0,0,0,0,0,0,3286659,0,0,legitimate
25,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,909720,0,3,legitimate
46,16,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,2,2,4,9,9,8,6.0,5.5,6.333333333,0,1,0,0,0,0,12,0,7,legitimate
46,12,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,3,3,4,10,5,10,5.166666667,4.0,5.75,0,0,0,0,0,0,2488533,1,2,phishing
43,16,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,2,2,4,9,9,7,5.4,5.5,5.333333333,0,1,0,0,0,0,12,0,7,legitimate
25,18,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,6,6,0,7,7,0,6.5,6.5,0.0,0,1,0,0,0,0,0,0,8,legitimate
39,31,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.102564103,0.129032258,0,0,0,0,0,2,1,0,0,0,1,0,3,1,4,4,0,12,12,0,8.333333332999999,8.333333332999999,0.0,0,0,0,0,0,0,1063779,1,1,phishing
27,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,87260,0,3,legitimate
46,13,0,1,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.02173913,0.0,0,0,0,0,0,1,1,0,0,0,0,0,5,1,3,9,3,9,9,7,5.8,9.0,5.0,1,1,0,0,0,0,644,0,10,legitimate
77,23,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.272727273,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,2,2,19,2,32,19,32,15.75,19.0,14.66666667,0,0,0,0,0,0,0,1,2,phishing
30,9,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,4,6,4,7,6,7,5.666666667,6.0,5.5,0,0,0,0,0,0,0,1,0,phishing
28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,3075756,0,1,legitimate
58,19,0,3,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,7,5,2,3,2,9,9,9,5.571428571,6.0,5.4,3,0,0,0,0,0,0,1,0,phishing
40,18,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,3,3,3,6,10,10,7,6.5,6.5,6.5,0,0,0,0,0,0,688,0,6,legitimate
28,21,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,8,8,0,8.0,8.0,0.0,0,1,0,0,0,0,0,1,5,phishing
48,23,0,4,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,1,0,7,0,2,5,2,6,6,5,4.285714286,5.666666667,3.25,1,0,0,0,0,0,0,1,0,phishing
31,16,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,6,13,6,13,13,6,9.5,13.0,6.0,0,0,0,0,0,0,0,1,1,phishing
40,31,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,4,2,2,0,15,15,0,7.0,7.0,0.0,1,0,0,0,1,2,77586,1,1,phishing
31,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.064516129,0.090909091,0,0,0,0,0,2,0,0,1,0,0,0,2,1,8,8,0,9,9,0,8.5,8.5,0.0,0,1,0,0,0,0,0,1,5,phishing
76,50,1,4,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.131578947,0.0,0,0,0,1,0,3,1,0,0,0,1,0,7,4,2,3,2,15,13,15,8.428571429,8.4,8.5,0,0,0,0,0,0,5707171,1,0,phishing
24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,122264,0,4,legitimate
84,20,0,3,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,3,1,1,0,0,1,0.071428571,0.0,0,0,1,0,0,3,0,0,0,0,1,0,8,3,3,3,3,13,12,13,8.25,7.5,8.5,0,0,0,0,0,0,62156,1,3,legitimate
26,18,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,14,14,0,14,14,0,14.0,14.0,0.0,0,0,0,0,0,0,0,0,0,phishing
54,15,0,2,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.055555556,0.0,0,0,0,0,0,2,0,0,1,0,0,0,8,4,1,3,1,7,7,7,4.375,5.0,4.166666667,0,1,0,0,0,0,124,0,7,legitimate
30,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,0,0,4,legitimate
58,17,0,1,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.034482759,0.0,0,0,0,0,0,1,0,0,1,0,1,0,6,0,2,13,2,13,13,9,6.833333333,13.0,5.6,0,0,0,0,0,0,1499,0,5,legitimate
25,18,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,0,1,1,phishing
125,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.184,0.0,0,0,0,1,0,3,1,0,0,0,0,0,12,4,2,3,2,17,13,17,8.25,8.4,8.142857142999999,0,0,0,0,0,0,5697976,1,0,phishing
47,19,0,2,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,5,3,1,3,1,11,11,10,6.2,7.0,5.666666667,0,0,0,0,0,0,3753,0,5,legitimate
54,16,0,2,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,2,0,0,0,0,0,0,7,6,2,3,2,9,8,9,5.285714286,5.5,5.2,0,0,0,0,0,0,1625,0,6,legitimate
87,13,0,5,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.011494253,0.0,0,0,1,0,0,3,0,0,0,0,0,0,10,1,3,9,3,10,9,10,6.7,9.0,6.444444444,0,0,0,0,0,0,0,1,0,phishing
50,27,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,3,3,3,5,19,19,8,8.75,11.0,6.5,0,0,0,0,0,0,109494,0,5,legitimate
34,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,17,17,0,10.0,10.0,0.0,0,0,0,0,0,0,805233,0,4,legitimate
35,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,6,6,0,15,15,0,10.5,10.5,0.0,0,1,0,0,0,0,0,1,8,phishing
72,17,0,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,1,0.069444444,0.0,0,0,1,0,0,3,1,0,0,0,2,0,8,5,3,3,4,11,9,11,6.75,6.0,7.0,0,0,0,0,0,0,54756,0,5,legitimate
65,33,0,3,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,3,0,6,0,5,7,5,12,12,8,8.0,9.0,7.0,0,0,0,0,0,0,296455,1,1,phishing
113,15,0,2,1,0,1,0,0,1,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.088495575,0.0,0,0,0,0,0,2,1,0,0,0,0,0,11,1,1,4,1,29,6,29,8.272727273,5.0,9.0,1,1,0,0,0,0,1,1,10,phishing
33,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,17,17,0,10.0,10.0,0.0,0,0,0,0,0,0,3775557,0,4,legitimate
86,50,1,2,0,0,1,0,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0.174418605,0.28,0,0,0,0,0,2,0,0,0,0,0,0,6,3,2,13,2,32,32,9,11.33333333,22.5,5.75,2,0,0,0,0,2,0,1,4,phishing
68,30,0,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,2,5,9,5,16,16,9,8.5,12.5,6.5,0,0,0,0,0,0,14444,0,4,legitimate
79,14,0,2,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,9,0,3,5,3,10,5,10,6.777777778,5.0,7.285714286,0,0,0,0,0,0,0,1,2,phishing
37,28,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,2,4,3,3,0,17,17,0,10.0,10.0,0.0,0,0,0,0,0,0,0,0,0,legitimate
33,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.03030303,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,2,3,9,9,4,4.5,5.5,3.5,0,1,0,0,0,0,12,0,7,legitimate
20,12,1,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.45,0.75,0,0,1,1,1,3,0,0,0,0,0,0,8,2,2,2,2,3,3,3,2.25,2.25,2.25,0,0,0,0,0,2,0,1,0,phishing
31,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,15,15,0,9.0,9.0,0.0,0,0,0,0,0,0,0,0,4,legitimate
32,19,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,5,3,3,4,11,11,4,6.0,7.0,4.0,0,0,0,0,0,0,1789478,0,4,legitimate
73,41,0,7,2,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0.04109589,0.073170732,0,0,0,0,0,3,0,0,1,0,0,0,10,3,1,1,1,9,9,6,4.8,5.333333333,4.0,1,0,0,0,0,0,5528499,1,5,phishing
36,11,0,3,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,3,0,0,0,0,0,0,6,3,2,3,2,5,4,5,3.333333333,3.5,3.25,0,0,0,0,0,0,1961966,0,3,legitimate
49,13,0,3,0,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,7,3,3,3,3,10,4,10,4.285714286,3.5,4.6,0,0,0,0,1,0,134706,0,4,phishing
27,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,0,0,3,legitimate
29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,7339056,0,4,legitimate
45,20,0,2,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.022222222,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,4,1,3,1,12,12,8,5.6,7.5,4.333333333,0,0,0,0,0,0,36388,1,5,legitimate
44,18,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,3,3,3,6,11,10,11,7.5,6.5,8.5,0,0,0,0,0,0,690,0,6,legitimate
45,21,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,4,3,3,3,7,13,13,7,7.5,8.0,7.0,0,0,0,0,0,0,0,1,0,phishing
58,19,0,1,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,6,3,4,15,4,15,15,8,6.833333333,15.0,5.2,1,0,0,0,0,0,198408,1,4,legitimate
102,19,0,3,9,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.049019608,0.0,0,0,0,0,0,3,0,0,0,0,1,0,14,5,1,3,1,10,9,10,5.357142857,6.0,5.25,0,0,0,0,0,0,945,0,8,legitimate
61,20,0,3,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,2,1,0,0,0,1,0.06557377,0.0,0,0,0,0,0,3,0,0,0,0,3,0,7,5,3,3,3,12,12,10,6.285714286,7.5,5.8,0,0,0,0,0,0,0,1,2,legitimate
88,21,1,2,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,2,0,0,1,0.261363636,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,2,2,15,2,32,15,32,11.5,15.0,10.8,0,0,0,0,0,0,0,1,0,phishing
30,21,0,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,3,2,2,2,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,0,1,0,phishing
54,11,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.240740741,0.0,0,0,0,0,0,2,0,0,1,0,0,0,4,3,1,3,1,32,3,32,9.75,3.0,16.5,0,0,0,0,0,0,386,1,6,phishing
21,6,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.047619048,0.166666667,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,2,6,6,2,6,4.0,2.0,6.0,0,0,0,0,0,0,211436,0,5,legitimate
90,23,0,3,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.055555556,0.0,0,0,0,0,0,3,0,0,0,0,0,0,11,4,2,3,2,15,15,10,6.181818182000001,9.0,5.555555556,0,0,0,0,0,0,346466,1,3,legitimate
188,24,1,4,9,0,1,0,0,0,1,0,0,10,0,1,0,0,0,0,0,1,0,0,1,0.186170213,0.083333333,0,0,1,0,0,3,0,0,0,0,0,0,21,14,1,6,1,34,13,34,7.380952381,9.5,7.157894737,0,0,0,0,0,0,173942,1,1,phishing
66,19,0,3,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,7,3,3,3,4,11,11,11,7.0,7.0,7.0,0,0,0,0,0,0,39984,0,4,legitimate
36,12,1,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.194444444,0.0,0,0,0,0,0,2,0,1,0,0,1,0,4,4,3,3,5,9,4,9,5.25,3.5,7.0,0,1,0,0,0,0,70,0,8,legitimate
48,9,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,3,0,0,0,0,0,0,6,3,2,5,2,12,5,12,5.333333333,5.0,5.4,4,0,0,0,0,0,0,1,0,phishing
48,28,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,5,3,3,3,10,10,4,5.333333333,7.333333333,3.333333333,0,0,0,0,0,0,5034121,1,4,phishing
142,25,0,5,0,0,1,0,0,1,0,0,2,3,0,1,0,0,0,2,0,0,0,0,0,0.126760563,0.0,0,0,0,0,0,3,0,0,1,0,0,0,9,6,1,1,4,67,8,67,13.44444444,4.5,20.6,0,0,0,0,0,0,0,1,5,phishing
