eval_count,function_count,document_write,setTimeout,length,entropy,iframe_count,window_location,createElement_count,appendChild_count,dispatchEvent_count,onmouseover_count,fromCharCode_count,charCodeAt_count,escape_count,unescape_count,digit_count,hex_count,backslash_count,pipe_count,percent_count,curly_brace_count,space_count,parseInt_count,classid_count,ActiveXObject_count,concat_count,indexOf_count,substring_count,replace_count,addEventListener_count,attachEvent_count,getElementById_count,search_count,split_count,onerror_count,onload_count,onbeforeunload_count,setAttribute_count,charAt_count,consoleLog_count,js_file_count,php_file_count,random_count,decode_count,toString_count,encoded_char_count,long_string_count,max_word_length,min_word_length,entropy_longest_word,popup_window,right_clic,share_of_digits,share_of_hex,share_of_backslash,share_of_pipe,share_of_percent,share_of_curly_braces,share_of_spaces,unsafe_anchor_percent
0.0,1380.0,0.0,9.0,313558.0,5.505358832237732,4.0,3.0,32.0,9.0,1.0,0.0,4.0,1.0,0.0,0.0,9440.0,0.0,6066.0,1740.0,35.0,7152.0,5925.0,8.0,0.0,0.0,87.0,33.0,6.0,41.0,6.0,1.0,5.0,0.0,30.0,9.0,10.0,0.0,6.0,13.0,0.0,1.0,0.0,2.0,3.0,14.0,413.0,306.0,51.0,2.0,4.208410187268526,0.0,0.0,0.1152260300576653,0.0,0.09062117183064926,0.005549212585869281,0.00013117334557617892,0.029376316691979813,0.1038961038961039,16.666666666666664
2.0,3940.0,0.0,32.0,534059.0,5.430130424798039,70.0,25.0,21.0,22.0,5.0,0.0,1.0,15.0,5.0,1.0,13291.0,3.0,11519.0,5239.0,159.0,18577.0,16660.0,48.0,3.0,7.0,33.0,70.0,16.0,120.0,39.0,4.0,8.0,1.0,66.0,38.0,6.0,3.0,21.0,29.0,8.0,6.0,3.0,5.0,6.0,15.0,266.0,522.0,85.0,3.0,4.263680035139399,0.0,0.0,0.10150375939849623,5.617356883789993e-06,0.11662011173184357,0.03125,0.0005555555555555556,0.07150837988826815,0.35994791030806167,0.0
0.0,1380.0,0.0,9.0,313596.0,5.505683044482077,4.0,3.0,32.0,9.0,1.0,0.0,4.0,1.0,0.0,0.0,9450.0,0.0,6054.0,1740.0,35.0,7152.0,5925.0,8.0,0.0,0.0,87.0,33.0,6.0,41.0,6.0,1.0,5.0,0.0,30.0,9.0,10.0,0.0,6.0,13.0,0.0,1.0,0.0,2.0,3.0,14.0,413.0,306.0,51.0,2.0,4.208410187268526,0.0,0.0,0.11491134725198963,0.0,0.0907360501191529,0.00554854015995102,0.00011611704598235021,0.029376316691979813,0.1038961038961039,16.666666666666664
4.0,305.0,0.0,3.0,61309.0,5.736114944133789,2.0,3.0,2.0,3.0,11.0,0.0,4.0,5.0,0.0,0.0,6867.0,0.0,36.0,408.0,11.0,1062.0,961.0,0.0,0.0,0.0,14.0,7.0,4.0,7.0,8.0,1.0,3.0,0.0,8.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,8.0,4.0,13.0,10.0,84.0,178.0,6.0,5.300820855147038,0.0,0.0,0.11200639384103475,0.0,0.001276867418599702,0.00665481413821788,0.0003901539334610201,0.030436031010295746,0.023905795559338867,0.0
0.0,15.0,0.0,0.0,4164.0,5.431904158131901,0.0,9.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,88.0,1.0,10.0,10.0,0.0,108.0,1168.0,4.0,0.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,4.0,32.0,6.0,4.003856189774725,0.0,0.0,0.028692533420280403,0.00024015369836695484,0.0032605151613955006,0.006369426751592357,0.0,0.07142857142857142,0.38474295190713104,0.0
0.0,616.0,0.0,8.0,90161.0,5.395318028804695,0.0,0.0,24.0,23.0,0.0,0.0,2.0,1.0,0.0,0.0,8162.0,0.0,277.0,1124.0,10.0,1920.0,1292.0,4.0,0.0,0.0,5.0,18.0,0.0,31.0,6.0,1.0,5.0,0.0,10.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,16.0,111.0,27727.0,1.0,4.806920500786279,0.0,0.0,0.09052694624061401,0.0,0.003094937486731992,0.012558518899230176,0.00011173059518888056,0.02145227427626507,0.01443559289840337,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3353.0,0.0,169.0,934951.0,5.288591487175182,23.0,32.0,41.0,27.0,5.0,0.0,4.0,3.0,0.0,0.0,11453.0,123.0,3803.0,2293.0,68.0,12866.0,11098.0,134.0,0.0,0.0,15.0,77.0,12.0,130.0,37.0,1.0,8.0,0.0,57.0,2.0,11.0,0.0,19.0,20.0,7.0,1.0,0.0,2.0,6.0,18.0,3309.0,689.0,135.0,2.0,4.536873511076314,0.0,0.0,0.03763440860215054,0.00013155769660656014,0.004067592847111774,0.0024525349456816455,7.273108430281373e-05,0.028037383177570093,0.13101045296167246,0.0
0.0,51.0,1.0,0.0,26501.0,5.468333590979005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2187.0,0.0,378.0,51.0,6.0,487.0,2328.0,0.0,0.0,0.0,15.0,1.0,3.0,5.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,28.0,1.0,3.6514789228933084,0.0,0.0,0.08252518772876495,0.0,0.01426361269386061,0.0019244556809177012,0.00022640655069620014,0.018376665031508244,0.08784574167012565,52.94117647058824
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1389.0,0.0,18.0,267542.0,5.621005249670247,10.0,6.0,6.0,4.0,1.0,0.0,3.0,10.0,2.0,0.0,7106.0,3.0,495.0,1294.0,347.0,6964.0,4997.0,14.0,0.0,0.0,71.0,28.0,4.0,83.0,5.0,1.0,8.0,1.0,33.0,16.0,7.0,0.0,7.0,19.0,4.0,7.0,0.0,6.0,5.0,47.0,277.0,264.0,58.0,1000.0,5.700439718141092,0.0,0.0,0.23018819613365765,2.178285398952971e-05,0.02176202176202176,0.023529411764705882,0.0012969926217192068,0.08163265306122448,0.3424124513618677,0.0
0.0,15.0,0.0,0.0,4164.0,5.431904158131901,0.0,9.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,88.0,1.0,10.0,10.0,0.0,108.0,1168.0,4.0,0.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,4.0,32.0,6.0,4.003856189774725,0.0,0.0,0.028692533420280403,0.00024015369836695484,0.0032605151613955006,0.006369426751592357,0.0,0.07142857142857142,0.38474295190713104,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,0.0,344.0,5.276005599745658,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,3.521928094887363,0.0,0.0,0.00872093023255814,0.0,0.0,0.005813953488372093,0.0,0.011627906976744186,0.005813953488372093,0.0
2.0,3940.0,0.0,32.0,534059.0,5.424964010736808,70.0,25.0,21.0,22.0,5.0,0.0,1.0,15.0,5.0,1.0,13291.0,3.0,11519.0,5239.0,159.0,18577.0,18222.0,48.0,3.0,7.0,33.0,70.0,16.0,120.0,39.0,4.0,8.0,1.0,66.0,38.0,6.0,3.0,21.0,29.0,8.0,6.0,3.0,5.0,6.0,15.0,266.0,522.0,85.0,3.0,4.263680035139399,0.0,0.0,0.10150375939849623,5.617356883789993e-06,0.11662011173184357,0.03125,0.0005555555555555556,0.07150837988826815,0.23837057192192979,0.0
2.0,3940.0,0.0,32.0,534059.0,5.423694664744221,70.0,25.0,21.0,22.0,5.0,0.0,1.0,15.0,5.0,1.0,13291.0,3.0,11519.0,5239.0,159.0,18577.0,18222.0,48.0,3.0,7.0,33.0,70.0,16.0,120.0,39.0,4.0,8.0,1.0,66.0,38.0,6.0,3.0,21.0,29.0,8.0,6.0,3.0,5.0,6.0,15.0,266.0,522.0,85.0,3.0,4.263680035139399,0.0,0.0,0.10150375939849623,5.617356883789993e-06,0.11662011173184357,0.03636363636363636,0.0005555555555555556,0.09477652127086698,0.29553237238193836,0.0
2.0,3940.0,0.0,32.0,534059.0,5.429200671098514,70.0,25.0,21.0,22.0,5.0,0.0,1.0,15.0,5.0,1.0,13291.0,3.0,11519.0,5239.0,159.0,18577.0,16660.0,48.0,3.0,7.0,33.0,70.0,16.0,120.0,39.0,4.0,8.0,1.0,66.0,38.0,6.0,3.0,21.0,29.0,8.0,6.0,3.0,5.0,6.0,15.0,266.0,522.0,85.0,3.0,4.263680035139399,0.0,0.0,0.10150375939849623,5.617356883789993e-06,0.11662011173184357,0.034482758620689655,0.0005555555555555556,0.07150837988826815,0.35994791030806167,0.0
2.0,3940.0,0.0,32.0,534059.0,5.422228370800998,70.0,25.0,21.0,22.0,5.0,0.0,1.0,15.0,5.0,1.0,13291.0,3.0,11519.0,5239.0,159.0,18577.0,24714.0,48.0,3.0,7.0,33.0,70.0,16.0,120.0,39.0,4.0,8.0,1.0,66.0,38.0,6.0,3.0,21.0,29.0,8.0,6.0,3.0,5.0,6.0,15.0,266.0,522.0,85.0,3.0,4.263680035139399,0.0,0.0,0.10150375939849623,5.617356883789993e-06,0.11662011173184357,0.03571428571428571,0.0005555555555555556,0.1053921568627451,0.29145586414293295,0.0
2.0,3940.0,0.0,32.0,534059.0,5.427498290685936,70.0,25.0,21.0,22.0,5.0,0.0,1.0,15.0,5.0,1.0,13291.0,3.0,11519.0,5239.0,159.0,18577.0,18222.0,48.0,3.0,7.0,33.0,70.0,16.0,120.0,39.0,4.0,8.0,1.0,66.0,38.0,6.0,3.0,21.0,29.0,8.0,6.0,3.0,5.0,6.0,15.0,266.0,522.0,85.0,3.0,4.263680035139399,0.0,0.0,0.10150375939849623,5.617356883789993e-06,0.11662011173184357,0.037037037037037035,0.0005555555555555556,0.10558624923265807,0.29553237238193836,0.0
2.0,3940.0,0.0,32.0,534059.0,5.427256749272467,70.0,25.0,21.0,22.0,5.0,0.0,1.0,15.0,5.0,1.0,13291.0,3.0,11519.0,5239.0,159.0,18577.0,16660.0,48.0,3.0,7.0,33.0,70.0,16.0,120.0,39.0,4.0,8.0,1.0,66.0,38.0,6.0,3.0,21.0,29.0,8.0,6.0,3.0,5.0,6.0,15.0,266.0,522.0,85.0,3.0,4.263680035139399,0.0,0.0,0.10150375939849623,5.617356883789993e-06,0.11662011173184357,0.03278688524590164,0.0005555555555555556,0.07150837988826815,0.35994791030806167,0.0
0.0,390.0,0.0,9.0,155831.0,5.459906390686157,0.0,5.0,13.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,7122.0,0.0,199.0,637.0,72.0,3856.0,4697.0,11.0,0.0,0.0,220.0,7.0,3.0,15.0,4.0,0.0,3.0,2.0,14.0,7.0,8.0,0.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,142.0,33.0,1.0,4.055630771386009,0.0,0.0,0.0457033581251484,0.0,0.0012770244688155759,0.0040877617418870445,0.0016858668165214948,0.024744755536446537,0.37903905591458276,0.0
1.0,1389.0,0.0,18.0,267542.0,5.621005249670247,10.0,6.0,6.0,4.0,1.0,0.0,3.0,10.0,2.0,0.0,7106.0,3.0,495.0,1294.0,347.0,6964.0,4997.0,14.0,0.0,0.0,71.0,28.0,4.0,83.0,5.0,1.0,8.0,1.0,33.0,16.0,7.0,0.0,7.0,19.0,4.0,7.0,0.0,6.0,5.0,47.0,277.0,264.0,58.0,1000.0,5.700439718141092,0.0,0.0,0.23018819613365765,2.178285398952971e-05,0.02176202176202176,0.023529411764705882,0.0012969926217192068,0.0821917808219178,0.3424124513618677,0.0
2.0,3940.0,0.0,32.0,534059.0,5.42881493572792,70.0,25.0,21.0,22.0,5.0,0.0,1.0,15.0,5.0,1.0,13291.0,3.0,11519.0,5239.0,159.0,18577.0,16660.0,48.0,3.0,7.0,33.0,70.0,16.0,120.0,39.0,4.0,8.0,1.0,66.0,38.0,6.0,3.0,21.0,29.0,8.0,6.0,3.0,5.0,6.0,15.0,266.0,522.0,85.0,3.0,4.263680035139399,0.0,0.0,0.10150375939849623,5.617356883789993e-06,0.11662011173184357,0.031746031746031744,0.0005555555555555556,0.07150837988826815,0.35994791030806167,0.0
2.0,3940.0,0.0,32.0,534059.0,5.429652281488606,70.0,25.0,21.0,22.0,5.0,0.0,1.0,15.0,5.0,1.0,13291.0,3.0,11519.0,5239.0,159.0,18577.0,16660.0,48.0,3.0,7.0,33.0,70.0,16.0,120.0,39.0,4.0,8.0,1.0,66.0,38.0,6.0,3.0,21.0,29.0,8.0,6.0,3.0,5.0,6.0,15.0,266.0,522.0,85.0,3.0,4.263680035139399,0.0,0.0,0.10150375939849623,5.617356883789993e-06,0.11662011173184357,0.03278688524590164,0.0005555555555555556,0.07150837988826815,0.35994791030806167,0.0
2.0,3940.0,0.0,32.0,534059.0,5.423679136369023,70.0,25.0,21.0,22.0,5.0,0.0,1.0,15.0,5.0,1.0,13291.0,3.0,11519.0,5239.0,159.0,18577.0,18222.0,48.0,3.0,7.0,33.0,70.0,16.0,120.0,39.0,4.0,8.0,1.0,66.0,38.0,6.0,3.0,21.0,29.0,8.0,6.0,3.0,5.0,6.0,15.0,266.0,522.0,85.0,3.0,4.263680035139399,0.0,0.0,0.10150375939849623,5.617356883789993e-06,0.11662011173184357,0.031746031746031744,0.0005555555555555556,0.0887298747763864,0.23837057192192979,0.0
2.0,3940.0,0.0,32.0,534059.0,5.431385448169184,70.0,25.0,21.0,22.0,5.0,0.0,1.0,15.0,5.0,1.0,13291.0,3.0,11519.0,5239.0,159.0,18577.0,24714.0,48.0,3.0,7.0,33.0,70.0,16.0,120.0,39.0,4.0,8.0,1.0,66.0,38.0,6.0,3.0,21.0,29.0,8.0,6.0,3.0,5.0,6.0,15.0,266.0,522.0,85.0,3.0,4.263680035139399,0.0,0.0,0.10150375939849623,5.617356883789993e-06,0.11662011173184357,0.03389830508474576,0.0005555555555555556,0.07150837988826815,0.29145586414293295,0.0
2.0,3940.0,0.0,32.0,534059.0,5.426437011784642,70.0,25.0,21.0,22.0,5.0,0.0,1.0,15.0,5.0,1.0,13291.0,3.0,11519.0,5239.0,159.0,18577.0,24714.0,48.0,3.0,7.0,33.0,70.0,16.0,120.0,39.0,4.0,8.0,1.0,66.0,38.0,6.0,3.0,21.0,29.0,8.0,6.0,3.0,5.0,6.0,15.0,266.0,522.0,85.0,3.0,4.263680035139399,0.0,0.0,0.10150375939849623,5.617356883789993e-06,0.11662011173184357,0.034482758620689655,0.0005555555555555556,0.1053921568627451,0.29145586414293295,0.0
2.0,3940.0,0.0,32.0,534059.0,5.425350292189522,70.0,25.0,21.0,22.0,5.0,0.0,1.0,15.0,5.0,1.0,13291.0,3.0,11519.0,5239.0,159.0,18577.0,18222.0,48.0,3.0,7.0,33.0,70.0,16.0,120.0,39.0,4.0,8.0,1.0,66.0,38.0,6.0,3.0,21.0,29.0,8.0,6.0,3.0,5.0,6.0,15.0,266.0,522.0,85.0,3.0,4.263680035139399,0.0,0.0,0.10150375939849623,5.617356883789993e-06,0.11662011173184357,0.03571428571428571,0.0005555555555555556,0.09477652127086698,0.29553237238193836,0.0
2.0,3940.0,0.0,32.0,534059.0,5.421533261736388,70.0,25.0,21.0,22.0,5.0,0.0,1.0,15.0,5.0,1.0,13291.0,3.0,11519.0,5239.0,159.0,18577.0,16660.0,48.0,3.0,7.0,33.0,70.0,16.0,120.0,39.0,4.0,8.0,1.0,66.0,38.0,6.0,3.0,21.0,29.0,8.0,6.0,3.0,5.0,6.0,15.0,266.0,522.0,85.0,3.0,4.263680035139399,0.0,0.0,0.10150375939849623,5.617356883789993e-06,0.11662011173184357,0.029850746268656716,0.0005555555555555556,0.07150837988826815,0.35994791030806167,0.0
2.0,3940.0,0.0,32.0,534059.0,5.429863531061743,70.0,25.0,21.0,22.0,5.0,0.0,1.0,15.0,5.0,1.0,13291.0,3.0,11519.0,5239.0,159.0,18577.0,16660.0,48.0,3.0,7.0,33.0,70.0,16.0,120.0,39.0,4.0,8.0,1.0,66.0,38.0,6.0,3.0,21.0,29.0,8.0,6.0,3.0,5.0,6.0,15.0,266.0,522.0,85.0,3.0,4.263680035139399,0.0,0.0,0.10150375939849623,5.617356883789993e-06,0.11662011173184357,0.029850746268656716,0.0005555555555555556,0.07150837988826815,0.24694651962528164,0.0
2.0,2952.0,0.0,32.0,480909.0,5.42561250752971,70.0,25.0,21.0,22.0,5.0,0.0,1.0,2.0,5.0,1.0,13291.0,0.0,11519.0,5239.0,159.0,13023.0,24714.0,48.0,3.0,7.0,29.0,70.0,16.0,94.0,39.0,4.0,8.0,1.0,66.0,12.0,6.0,3.0,21.0,9.0,8.0,6.0,3.0,3.0,6.0,14.0,266.0,506.0,85.0,3.0,4.263680035139399,0.0,0.0,0.08365019011406843,0.0,0.10010706638115632,0.012270921440471613,0.0005555555555555556,0.09635974304068523,0.29144898994068186,0.0
0.0,606.0,0.0,13.0,128344.0,5.393689635062043,7.0,5.0,30.0,19.0,2.0,0.0,2.0,0.0,1.0,0.0,1264.0,0.0,251.0,1292.0,10.0,1982.0,23247.0,8.0,1.0,2.0,6.0,15.0,4.0,40.0,9.0,5.0,4.0,0.0,16.0,1.0,5.0,0.0,12.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,7.0,159.0,34.0,1.0,3.984234164652489,0.0,0.0,0.01319608293487566,0.0,0.002620424696719771,0.014809189291816974,7.791560182010845e-05,0.020691959158958512,0.18113039955120613,0.0
0.0,2575.0,0.0,26.0,417647.0,5.622222297316261,21.0,1.0,31.0,26.0,1.0,0.0,7.0,15.0,0.0,0.0,17572.0,4.0,394.0,2639.0,25.0,9869.0,10239.0,17.0,0.0,0.0,41.0,127.0,50.0,72.0,12.0,2.0,6.0,2.0,102.0,19.0,9.0,0.0,42.0,13.0,2.0,10.0,0.0,16.0,13.0,24.0,18.0,358.0,276.0,4.0,5.701112650764577,1.0,0.0,0.05162176987203057,2.0878788195133153e-05,0.0016650051411600754,0.03508771929824561,7.534704850541595e-05,0.03508771929824561,0.23661971830985915,0.0
0.0,2575.0,0.0,26.0,417647.0,5.622222297316261,21.0,1.0,31.0,26.0,1.0,0.0,7.0,15.0,0.0,0.0,17572.0,4.0,394.0,2639.0,25.0,9869.0,10239.0,17.0,0.0,0.0,41.0,127.0,50.0,72.0,12.0,2.0,6.0,2.0,102.0,19.0,9.0,0.0,42.0,13.0,2.0,10.0,0.0,16.0,13.0,24.0,18.0,358.0,276.0,4.0,5.701112650764577,1.0,0.0,0.05162176987203057,2.0878788195133153e-05,0.0016642320534223706,0.03508771929824561,7.534704850541595e-05,0.03508771929824561,0.23661971830985915,0.0
0.0,2575.0,0.0,26.0,417647.0,5.622222297316261,21.0,1.0,31.0,26.0,1.0,0.0,7.0,15.0,0.0,0.0,17572.0,4.0,394.0,2639.0,25.0,9869.0,10239.0,17.0,0.0,0.0,41.0,127.0,50.0,72.0,12.0,2.0,6.0,2.0,102.0,19.0,9.0,0.0,42.0,13.0,2.0,10.0,0.0,16.0,13.0,24.0,18.0,358.0,276.0,4.0,5.701112650764577,1.0,0.0,0.05162176987203057,2.0878788195133153e-05,0.0016642233711218117,0.03508771929824561,7.534704850541595e-05,0.03508771929824561,0.23661971830985915,0.0
0.0,2575.0,0.0,26.0,417647.0,5.622222297316261,21.0,1.0,31.0,26.0,1.0,0.0,7.0,15.0,0.0,0.0,17572.0,4.0,394.0,2639.0,25.0,9869.0,10239.0,17.0,0.0,0.0,41.0,127.0,50.0,72.0,12.0,2.0,6.0,2.0,102.0,19.0,9.0,0.0,42.0,13.0,2.0,10.0,0.0,16.0,13.0,24.0,18.0,358.0,276.0,4.0,5.701112650764577,1.0,0.0,0.05162176987203057,2.0878679214752874e-05,0.0016650138316196045,0.03508771929824561,7.534704850541595e-05,0.03508771929824561,0.23661971830985915,0.0
0.0,2575.0,0.0,26.0,417647.0,5.622222297316261,21.0,1.0,31.0,26.0,1.0,0.0,7.0,15.0,0.0,0.0,17572.0,4.0,394.0,2639.0,25.0,9869.0,10239.0,17.0,0.0,0.0,41.0,127.0,50.0,72.0,12.0,2.0,6.0,2.0,102.0,19.0,9.0,0.0,42.0,13.0,2.0,10.0,0.0,16.0,13.0,24.0,18.0,358.0,276.0,4.0,5.701112650764577,1.0,0.0,0.05162176987203057,2.0878788195133153e-05,0.0016642233711218117,0.03508771929824561,7.534704850541595e-05,0.03508771929824561,0.23661971830985915,0.0
0.0,2575.0,0.0,26.0,417647.0,5.622222297316261,21.0,1.0,31.0,26.0,1.0,0.0,7.0,15.0,0.0,0.0,17572.0,4.0,394.0,2639.0,25.0,9869.0,10239.0,17.0,0.0,0.0,41.0,127.0,50.0,72.0,12.0,2.0,6.0,2.0,102.0,19.0,9.0,0.0,42.0,13.0,2.0,10.0,0.0,16.0,13.0,24.0,18.0,358.0,276.0,4.0,5.701112650764577,1.0,0.0,0.05162176987203057,2.0878788195133153e-05,0.0016642233711218117,0.03508771929824561,7.534704850541595e-05,0.03508771929824561,0.23661971830985915,0.0
0.0,1.0,0.0,0.0,344.0,5.276005599745658,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,3.521928094887363,0.0,0.0,0.00872093023255814,0.0,0.0,0.005813953488372093,0.0,0.011627906976744186,0.005813953488372093,0.0
0.0,30.0,0.0,3.0,4841.0,5.631774276338094,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1359.0,0.0,111.0,48.0,0.0,96.0,84.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,98.0,7.0,138.0,1.0,4.607264455478377,0.0,0.0,0.316340782122905,0.0,0.022929146870481306,0.016,0.0,0.03162055335968379,0.0423728813559322,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,47522.0,0.0,268.0,8382489.0,5.429731268620125,319.0,114.0,412.0,137.0,14.0,0.0,26.0,137.0,9.0,7.0,277720.0,18.0,9108.0,30273.0,1469.0,235997.0,168559.0,106.0,0.0,4.0,1099.0,439.0,110.0,534.0,361.0,13.0,25.0,7.0,393.0,218.0,63.0,0.0,179.0,97.0,41.0,15304.0,1.0,53.0,50.0,226.0,904.0,6286.0,2835.0,1.0,5.527811925887819,1.0,0.0,0.28535353535353536,2.1473335664383215e-06,0.0010865507846177908,0.0036114571698215173,0.13613406795224978,0.028153571093263587,0.20759493670886076,0.0
0.0,15.0,0.0,0.0,4164.0,5.431904158131901,0.0,9.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,88.0,1.0,10.0,10.0,0.0,108.0,1168.0,4.0,0.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,4.0,32.0,6.0,4.003856189774725,0.0,0.0,0.028692533420280403,0.00024015369836695484,0.0032605151613955006,0.006369426751592357,0.0,0.07142857142857142,0.38474295190713104,0.0
1.0,1389.0,0.0,18.0,267542.0,5.621005249670247,10.0,6.0,6.0,4.0,1.0,0.0,3.0,10.0,2.0,0.0,7106.0,3.0,495.0,1294.0,347.0,6964.0,4997.0,14.0,0.0,0.0,71.0,28.0,4.0,83.0,5.0,1.0,8.0,1.0,33.0,16.0,7.0,0.0,7.0,19.0,4.0,15.0,0.0,6.0,5.0,47.0,277.0,264.0,58.0,1000.0,5.700439718141092,0.0,0.0,0.23018819613365765,2.178285398952971e-05,0.021846370683579985,0.023529411764705882,0.0012969926217192068,0.1111111111111111,0.3424124513618677,0.0
1.0,10416.0,0.0,93.0,3365470.0,5.696269774775322,34.0,171.0,2398.0,48.0,7.0,0.0,12.0,78.0,17.0,11.0,501932.0,70.0,24980.0,10266.0,1645.0,78911.0,154351.0,137.0,1.0,0.0,229.0,237.0,40.0,273.0,134.0,4.0,35.0,11.0,697.0,65.0,79.0,0.0,86.0,59.0,67.0,23.0,11.0,14.0,18.0,114.0,24300.0,3173.0,1231.0,4.0,5.954196310386875,1.0,0.0,0.48713512821333677,0.00012623282821907432,0.06769299141778608,0.00966183574879227,0.0031678585655481152,0.04830917874396135,0.30154946364719903,17.59259259259259
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2575.0,0.0,26.0,417647.0,5.622222297316261,21.0,1.0,31.0,26.0,1.0,0.0,7.0,15.0,0.0,0.0,17572.0,4.0,394.0,2639.0,25.0,9869.0,10239.0,17.0,0.0,0.0,41.0,127.0,50.0,72.0,12.0,2.0,6.0,2.0,102.0,19.0,9.0,0.0,42.0,13.0,2.0,10.0,0.0,16.0,13.0,24.0,18.0,358.0,276.0,4.0,5.701112650764577,1.0,0.0,0.05162176987203057,2.0877916383944882e-05,0.0016650138316196045,0.03508771929824561,7.534704850541595e-05,0.03508771929824561,0.23661971830985915,0.0
0.0,2575.0,0.0,26.0,417647.0,5.622222297316261,21.0,1.0,31.0,26.0,1.0,0.0,7.0,15.0,0.0,0.0,17572.0,4.0,394.0,2639.0,25.0,9869.0,10239.0,17.0,0.0,0.0,41.0,127.0,50.0,72.0,12.0,2.0,6.0,2.0,102.0,19.0,9.0,0.0,42.0,13.0,2.0,10.0,0.0,16.0,13.0,24.0,18.0,358.0,276.0,4.0,5.701112650764577,1.0,0.0,0.05162176987203057,2.0878788195133153e-05,0.0016642320534223706,0.03508771929824561,7.534704850541595e-05,0.03508771929824561,0.23661971830985915,0.0
0.0,2575.0,0.0,26.0,417647.0,5.622222297316261,21.0,1.0,31.0,26.0,1.0,0.0,7.0,15.0,0.0,0.0,17572.0,4.0,394.0,2639.0,25.0,9869.0,10239.0,17.0,0.0,0.0,41.0,127.0,50.0,72.0,12.0,2.0,6.0,2.0,102.0,19.0,9.0,0.0,42.0,13.0,2.0,10.0,0.0,16.0,13.0,24.0,18.0,358.0,276.0,4.0,5.701112650764577,1.0,0.0,0.05162176987203057,2.0878788195133153e-05,0.0016642320534223706,0.03508771929824561,7.534704850541595e-05,0.03508771929824561,0.23661971830985915,0.0
